timestamp,frequency_Hz,imbalance_MW
2024-01-01 00:00:00,50.00248357076506,92.43315344832752
2024-01-01 00:01:00,49.99935542824617,-65.37340243610252
2024-01-01 00:02:00,50.00333194136263,13.700459031621842
2024-01-01 00:03:00,50.00775539521044,78.36891455183199
2024-01-01 00:04:00,49.99901622381535,29.98939277606502
2024-01-01 00:05:00,49.999063047337266,8.827315394658088
2024-01-01 00:06:00,50.00817653347329,-48.37182845147903
2024-01-01 00:07:00,50.00416437532429,-69.02738240196555
2024-01-01 00:08:00,49.99802655620904,38.572304439284295
2024-01-01 00:09:00,50.0031334481628,75.38588167026546
2024-01-01 00:10:00,49.99815027180155,-21.8552607491779
2024-01-01 00:11:00,49.998185415501894,-56.857119123774865
2024-01-01 00:12:00,50.00177057048405,-122.80379961496504
2024-01-01 00:13:00,49.99104104278086,-48.92485660800013
2024-01-01 00:14:00,49.99202952891027,-5.560745045882296
2024-01-01 00:15:00,49.997889342855615,80.08696830029699
2024-01-01 00:16:00,49.995683274859154,33.79619755913667
2024-01-01 00:17:00,50.0023653037828,15.40248721572845
2024-01-01 00:18:00,49.99630056927145,-19.849064873600856
2024-01-01 00:19:00,49.99382577871233,-28.99266944777341
2024-01-01 00:20:00,50.00826213284506,70.4566913608935
2024-01-01 00:21:00,49.99985158266206,10.219930275246279
2024-01-01 00:22:00,50.00136466290595,-104.93834309101065
2024-01-01 00:23:00,49.99394982039517,-33.47660627163799
2024-01-01 00:24:00,49.99839816804513,-42.70174466204603
2024-01-01 00:25:00,50.00172119502804,-27.095466709169315
2024-01-01 00:26:00,49.99545809384717,28.371939441790072
2024-01-01 00:27:00,50.00313800989704,-5.137169294796795
2024-01-01 00:28:00,49.99830276201664,-3.5995316633728063
2024-01-01 00:29:00,49.99989389914212,65.92605600453349
2024-01-01 00:30:00,49.998390223193205,-34.56200210489431
2024-01-01 00:31:00,50.010706510653534,93.47967815491492
2024-01-01 00:32:00,50.00142397137273,-33.287033366634176
2024-01-01 00:33:00,49.996249214081764,4.7468950746109275
2024-01-01 00:34:00,50.0056967771583,-13.764560947879124
2024-01-01 00:35:00,49.99552609003722,6.4752034474278855
2024-01-01 00:36:00,50.00272085294691,22.54246868373691
2024-01-01 00:37:00,49.991924381210836,22.01324713565148
2024-01-01 00:38:00,49.99512796779622,-37.32577131930764
2024-01-01 00:39:00,50.00279933896185,-55.80703486468049
2024-01-01 00:40:00,50.00555346813534,125.5058859006194
2024-01-01 00:41:00,50.00276404598562,-23.84332988907997
2024-01-01 00:42:00,50.00137499858452,35.32509298458362
2024-01-01 00:43:00,50.000493722189425,-80.00901745414237
2024-01-01 00:44:00,49.9946525958229,-13.599018004480751
2024-01-01 00:45:00,49.99849191345957,-5.96978855508989
2024-01-01 00:46:00,49.99983383217668,24.039489365226018
2024-01-01 00:47:00,50.007468490680026,-135.7154235473166
2024-01-01 00:48:00,50.003946785686864,8.722854035552052
2024-01-01 00:49:00,49.9934592685108,-57.06271742408175
2024-01-01 00:50:00,50.003940623728276,16.650164787622398
2024-01-01 00:51:00,50.00044048580539,-51.37506497186514
2024-01-01 00:52:00,49.99902693845276,-42.32423268759133
2024-01-01 00:53:00,50.005515538254905,-13.22297973781858
2024-01-01 00:54:00,50.00765771907898,-52.14958275244795
2024-01-01 00:55:00,50.00720464220786,-23.301350552115395
2024-01-01 00:56:00,49.9983976288234,-59.18494463596643
2024-01-01 00:57:00,50.00109308326124,-91.16621599887839
2024-01-01 00:58:00,50.004340844065446,51.39861262957686
2024-01-01 00:59:00,50.007607586573016,-64.29323074478536
2024-01-01 01:00:00,50.00037927523318,-8.416406290194136
2024-01-01 01:01:00,50.00189208767603,38.170616503605196
2024-01-01 01:02:00,49.99733389367507,-30.212728373645643
2024-01-01 01:03:00,49.99692967045704,-40.71541408754675
2024-01-01 01:04:00,50.007018415967146,11.863179145005073
2024-01-01 01:05:00,50.0097820177209,56.456349164419585
2024-01-01 01:06:00,50.00268574433891,-57.89773256491559
2024-01-01 01:07:00,50.008108382652715,-6.930999064603768
2024-01-01 01:08:00,50.00494376655541,-86.03998633892088
2024-01-01 01:09:00,49.99995480017838,-19.06696703415836
2024-01-01 01:10:00,50.005032132959414,2.3116458259123185
2024-01-01 01:11:00,50.01096003640988,-42.12150348969726
2024-01-01 01:12:00,50.00313536389995,-22.23155770251168
2024-01-01 01:13:00,50.011182293972986,-69.785010802405
2024-01-01 01:14:00,49.99030487206164,4.488539881884865
2024-01-01 01:15:00,50.00755757149233,53.427591374763814
2024-01-01 01:16:00,50.00392769441178,-54.20605717960887
2024-01-01 01:17:00,50.002041760342905,-30.47420703709357
2024-01-01 01:18:00,50.00403987614101,25.79492604117663
2024-01-01 01:19:00,49.99368743920199,61.280369402143464
2024-01-01 01:20:00,50.00257107142237,-73.97545032379523
2024-01-01 01:21:00,50.00549907559314,-7.7470027566424795
2024-01-01 01:22:00,50.01114699883957,14.856955878495187
2024-01-01 01:23:00,50.001210126631086,-4.394237455446967
2024-01-01 01:24:00,49.9998028912622,-123.12286744476376
2024-01-01 01:25:00,50.0013803872832,25.779376542006
2024-01-01 01:26:00,50.008509927208216,76.6998200079808
2024-01-01 01:27:00,50.005620346405955,6.574202433494844
2024-01-01 01:28:00,50.00137139342267,-50.80608947788134
2024-01-01 01:29:00,50.00663006376472,-24.89906508350929
2024-01-01 01:30:00,50.00459257430658,89.26102024750983
2024-01-01 01:31:00,50.00899379850685,46.271548966301566
2024-01-01 01:32:00,50.00068362134481,32.782793176195014
2024-01-01 01:33:00,50.00259881484031,18.610116889487337
2024-01-01 01:34:00,50.002319748300636,-32.25935747169813
2024-01-01 01:35:00,49.9970058017888,-9.223065653070954
2024-01-01 01:36:00,50.00584698858581,-3.0826634977741927
2024-01-01 01:37:00,50.00571459667943,28.300153508449153
2024-01-01 01:38:00,50.00447774240745,76.27533119865765
2024-01-01 01:39:00,50.00332201519285,56.754226314731255
2024-01-01 01:40:00,49.99746079305838,-70.12398126632063
2024-01-01 01:41:00,50.002477035482265,12.052885924855351
2024-01-01 01:42:00,50.00290922350616,37.69918945201144
2024-01-01 01:43:00,50.000653861648836,31.8119070220406
2024-01-01 01:44:00,50.00390118850601,-30.58494587579282
2024-01-01 01:45:00,50.00677015683242,146.5900381688561
2024-01-01 01:46:00,50.014223033205944,-62.96183249033633
2024-01-01 01:47:00,50.0057071088377,-53.25922545122763
2024-01-01 01:48:00,50.00616400197907,12.587735062557908
2024-01-01 01:49:00,50.004545964134614,106.75590057842659
2024-01-01 01:50:00,49.99536619402045,-40.886245308738474
2024-01-01 01:51:00,50.004869249059816,-12.360189241699393
2024-01-01 01:52:00,50.005344649046286,54.803626776356424
2024-01-01 01:53:00,50.01740129860239,0.053531589983011885
2024-01-01 01:54:00,50.00416478300947,-15.775875205995566
